ID,W8,starttime,endtime,pi1grid21,pi1a21,pi1b21,pi1c21,likelihood,senvote,senvote_other,plaidMotivation,reformMotivation,E_grid,E_grid_1,E_grid_2,E_grid_3,age,profile_gender,profile_socialgrade_cie,profile_education_level,media_source_main,ethnicity_new,profile_religion,profile_work_stat,NSsec_census_15categories,NSsec_census_9categories,profile_gross_household,profile_gross_personal,senedd_vote_2021,pcon_may24,profile_oslaua
1805,1.624138544,5-Dec-2025 16:38:29.58,5-Dec-2025 16:47:59.60,1,Fairly interested,Very interested,Fairly interested,10 – Absolutely certain to vote,Plaid Cymru,,They’re the only party serious about standing up for Wales,,1,10 – Very strongly,10 – Very strongly,0 – Not at all,43,Male,D,University diploma,A newspaper's website,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Working full time (30 or more hours per week),L7: Intermediate occupations,L7 Intermediate occupations,"£60,000 to £69,999 per year","£30,000 to £34,999 per year","Yes, I did",Newport East,Newport
1806,.923998383,3-Dec-2025 15:52:55.24,3-Dec-2025 16:38:51.31,1,Very interested,Very interested,Very interested,0 – Certain NOT to vote,Don't know,,,,1,3,0 – Not at all,10 – Very strongly,21,Female,B,GCE A level or Higher Certificate,Social network websites,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Full time student,L15: Full-time students,L15 Full-time students,Don't know,"under £5,000 per year","No, I did not",Cardiff South and Penarth,Cardiff
1807,2.320094523,28-Nov-2025 18:23:46.64,28-Nov-2025 18:32:42.80,1,Not very interested,Not very interested,Not very interested,0 – Certain NOT to vote,,,,,1,10 – Very strongly,10 – Very strongly,0 – Not at all,47,Male,D,Prefer not to say,A news app on a mobile or tablet device,English / Welsh / Scottish / Northern Irish / British,Yes - Other,Working full time (30 or more hours per week),L9: Own account workers,L8 and L9 Small employers and own account workers,Prefer not to answer,Prefer not to answer,"No, I did not",Newport East,Newport
1808,.80395476,8-Dec-2025 15:31:53.01,8-Dec-2025 15:44:08.02,1,Not very interested,Not very interested,Not very interested,8,Reform UK,,,They’re the only party serious about tackling immigration,1,6,10 – Very strongly,0 – Not at all,56,Female,C1,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",Television,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Working full time (30 or more hours per week),L4: Lower professional and higher technical occupations,"L4, L5 and L6 Lower managerial, administrative and professional occupations","£60,000 to £69,999 per year","£40,000 to £44,999 per year","No, I did not",Dwyfor Meirionnydd,Gwynedd
1809,1.192047023,7-Dec-2025 10:45:45.63,7-Dec-2025 10:57:38.25,1,Fairly interested,Fairly interested,Very interested,10 – Absolutely certain to vote,Don't know,,,,1,10 – Very strongly,1,9,44,Male,C1,Prefer not to say,A news app on a mobile or tablet device,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Working full time (30 or more hours per week),L4: Lower professional and higher technical occupations,"L4, L5 and L6 Lower managerial, administrative and professional occupations",Prefer not to answer,Prefer not to answer,"Yes, I did",Caerfyrddin,Carmarthenshire
1810,.675293816,28-Nov-2025 20:09:08.77,28-Nov-2025 20:19:45.20,1,Not very interested,Fairly interested,Not very interested,9,Plaid Cymru,,They’re the only party serious about standing up for Wales,,1,1,10 – Very strongly,0 – Not at all,31,Female,B,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",A news app on a mobile or tablet device,English / Welsh / Scottish / Northern Irish / British,Yes - Other,Working full time (30 or more hours per week),L4: Lower professional and higher technical occupations,"L4, L5 and L6 Lower managerial, administrative and professional occupations","£60,000 to £69,999 per year","£25,000 to £29,999 per year","Yes, I did",Ceredigion Preseli,Pembrokeshire
1811,.770624127,1-Dec-2025 08:37:14.93,1-Dec-2025 09:06:41.66,1,Fairly interested,Fairly interested,Fairly interested,9,Plaid Cymru,,They’re the only party serious about standing up for Wales,,1,10 – Very strongly,10 – Very strongly,0 – Not at all,62,Male,B,ONC,A news website not associated with a newspaper,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Retired,L7: Intermediate occupations,L7 Intermediate occupations,"£60,000 to £69,999 per year","£40,000 to £44,999 per year","Yes, I did",Llanelli,Carmarthenshire
1812,.8095543630000001,28-Nov-2025 14:04:38.18,28-Nov-2025 14:16:34.23,1,Fairly interested,Fairly interested,Fairly interested,10 – Absolutely certain to vote,Wales Green,,,,1,10 – Very strongly,5,10 – Very strongly,41,Male,E,"Other technical, professional or higher qualification",Email newsletters or RSS feeds,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Not working,L14: Never worked and long-term unemployed,L14.1 and L14.2 Never worked and long-term unemployed,"£20,000 to £24,999 per year","£20,000 to £24,999 per year","Yes, I did",Caerphilly,Caerphilly
1813,.6128375659999999,9-Dec-2025 10:05:47.18,9-Dec-2025 10:33:50.72,1,Very interested,Very interested,Fairly interested,10 – Absolutely certain to vote,Reform UK,,,Nigel Farage is the only leader who understands ordinary people’s problems,1,10 – Very strongly,10 – Very strongly,Don’t know,56,Male,E,"CSE grade 1, GCE O level, GCSE, School Certificate",None of the above,English / Welsh / Scottish / Northern Irish / British,Yes - Church of England/Anglican/Episcopal,Not working,L14: Never worked and long-term unemployed,L14.1 and L14.2 Never worked and long-term unemployed,Prefer not to answer,Prefer not to answer,"Yes, I did",Merthyr Tydfil and Aberdare,Merthyr Tydfil
1814,.67871002,1-Dec-2025 17:39:00.44,2-Dec-2025 21:48:51.24,1,Not very interested,Not very interested,Not very interested,8,Plaid Cymru,,At least it’s something new and they can’t make a worse mess than anyone else,,1,7,10 – Very strongly,0 – Not at all,44,Female,B,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",Social network websites,English / Welsh / Scottish / Northern Irish / British,Prefer not to say,Working full time (30 or more hours per week),L4: Lower professional and higher technical occupations,"L4, L5 and L6 Lower managerial, administrative and professional occupations","£70,000 to £99,999 per year","£35,000 to £39,999 per year","Yes, I did",Merthyr Tydfil and Aberdare,"Rhondda, Cynon, Taff"
1815,.624433932,29-Nov-2025 19:59:15.67,29-Nov-2025 20:18:31.00,1,Very interested,Very interested,Very interested,9,Don't know,,,,1,3,8,0 – Not at all,77,Male,C1,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",A newspaper's website,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Retired,L3: Higher professional occupations,"L1, L2 and L3 Higher managerial, administrative and professional occupations","£25,000 to £29,999 per year","£25,000 to £29,999 per year","No, I did not",Clwyd East,Denbighshire
1816,.786868355,9-Dec-2025 17:46:58.26,9-Dec-2025 18:13:42.63,1,Fairly interested,Not at all interested,Not very interested,9,Reform UK,,,They’re the only party serious about tackling immigration,1,9,9,0 – Not at all,64,Female,E,"CSE grade 1, GCE O level, GCSE, School Certificate",Television,English / Welsh / Scottish / Northern Irish / British,Yes - Roman Catholic,Not working,L14: Never worked and long-term unemployed,L14.1 and L14.2 Never worked and long-term unemployed,"£20,000 to £24,999 per year","£5,000 to £9,999 per year","Yes, I did",Cardiff East,Cardiff
1817,.861256432,30-Nov-2025 00:25:50.72,30-Nov-2025 00:31:08.67,1,Fairly interested,Not very interested,Fairly interested,6,Welsh Labour,,,,1,8,5,8,30,Male,E,University diploma,A news app on a mobile or tablet device,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Other,L3: Higher professional occupations,"L1, L2 and L3 Higher managerial, administrative and professional occupations","£40,000 to £44,999 per year",Prefer not to answer,"No, I did not",Cardiff South and Penarth,The Vale of Glamorgan
1818,.79431802,6-Dec-2025 08:01:40.83,6-Dec-2025 08:15:10.77,1,Fairly interested,Fairly interested,Fairly interested,7,Welsh Liberal Democrat,,,,1,10 – Very strongly,3,10 – Very strongly,36,Female,D,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",A news website not associated with a newspaper,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Working full time (30 or more hours per week),L4: Lower professional and higher technical occupations,"L4, L5 and L6 Lower managerial, administrative and professional occupations","£40,000 to £44,999 per year","£20,000 to £24,999 per year","No, I did not",Dwyfor Meirionnydd,Gwynedd
1819,.5930451960000001,5-Dec-2025 17:13:13.87,5-Dec-2025 17:31:40.45,1,Fairly interested,Fairly interested,Fairly interested,4,Reform UK,,,They are best placed to stop Plaid Cymru,1,8,10 – Very strongly,0 – Not at all,75,Male,B,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",Radio,English / Welsh / Scottish / Northern Irish / British,Yes - Church of England/Anglican/Episcopal,Retired,L6: Higher supervisory occupations,"L4, L5 and L6 Lower managerial, administrative and professional occupations",Prefer not to answer,Prefer not to answer,"Yes, I did",Aberafan Maesteg,Neath Port Talbot
1820,.950694907,3-Dec-2025 13:56:51.97,3-Dec-2025 14:16:41.37,1,Fairly interested,Very interested,Fairly interested,8,Welsh Labour,,,,1,5,9,5,41,Female,C1,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",Social network websites,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Working full time (30 or more hours per week),L7: Intermediate occupations,L7 Intermediate occupations,Prefer not to answer,Prefer not to answer,"No, I did not",Dwyfor Meirionnydd,Gwynedd
1821,.651573705,26-Nov-2025 08:47:13.96,26-Nov-2025 08:58:09.14,1,Not very interested,Not at all interested,Not very interested,10 – Absolutely certain to vote,Reform UK,,,They’re the only party serious about tackling immigration,1,10 – Very strongly,1,9,67,Male,C1,"CSE grade 1, GCE O level, GCSE, School Certificate",Television,English / Welsh / Scottish / Northern Irish / British,Yes - Church of England/Anglican/Episcopal,Retired,L7: Intermediate occupations,L7 Intermediate occupations,"£25,000 to £29,999 per year","£25,000 to £29,999 per year","Yes, I did",Newport West and Islwyn,Newport
1822,.801224106,2-Dec-2025 20:56:56.64,2-Dec-2025 21:12:51.81,1,Not very interested,Not very interested,Not very interested,8,Plaid Cymru,,They’re the only party serious about standing up for Wales,,1,8,10 – Very strongly,0 – Not at all,69,Female,E,GCE A level or Higher Certificate,Television,English / Welsh / Scottish / Northern Irish / British,Yes - Church of England/Anglican/Episcopal,Retired,L7: Intermediate occupations,L7 Intermediate occupations,"£25,000 to £29,999 per year",Prefer not to answer,"Yes, I did",Caerfyrddin,Carmarthenshire
1823,.5619022849999999,8-Dec-2025 16:19:42.13,8-Dec-2025 16:29:17.13,1,Fairly interested,Fairly interested,Fairly interested,10 – Absolutely certain to vote,Reform UK,,,They’re the only party serious about tackling immigration,1,9,0 – Not at all,7,63,Male,E,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",A news app on a mobile or tablet device,English / Welsh / Scottish / Northern Irish / British,Yes - Roman Catholic,Retired,L5: Lower managerial and administrative occupations,"L4, L5 and L6 Lower managerial, administrative and professional occupations","£35,000 to £39,999 per year","£30,000 to £34,999 per year","Yes, I did",Cardiff South and Penarth,Cardiff
1824,.446504168,10-Dec-2025 11:34:15.35,10-Dec-2025 11:46:14.06,1,Fairly interested,Fairly interested,Fairly interested,10 – Absolutely certain to vote,Some other party,Gwlad,,,1,5,5,5,57,Female,B,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",A newspaper's website,English / Welsh / Scottish / Northern Irish / British,Yes - Church of England/Anglican/Episcopal,Working part time (8-29 hours a week),L12: Semi-routine occupations,L12 Semi-routine occupations,"£70,000 to £99,999 per year","£20,000 to £24,999 per year","Yes, I did",Monmouthshire,Monmouthshire
1825,1.011544743,9-Dec-2025 18:30:00.14,9-Dec-2025 18:52:01.86,1,Fairly interested,Very interested,Fairly interested,10 – Absolutely certain to vote,Plaid Cymru,,They’re the only party serious about standing up for Wales,,1,0 – Not at all,10 – Very strongly,0 – Not at all,54,Male,C1,GCE A level or Higher Certificate,Don't know,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Working full time (30 or more hours per week),L7: Intermediate occupations,L7 Intermediate occupations,"£30,000 to £34,999 per year","£30,000 to £34,999 per year","Yes, I did",Wrexham,Wrexham
1826,.750227096,25-Nov-2025 14:59:37.52,25-Nov-2025 15:16:44.20,1,Not very interested,Not very interested,Not very interested,9,Welsh Liberal Democrat,,,,1,10 – Very strongly,0 – Not at all,0 – Not at all,65,Female,C1,GCE A level or Higher Certificate,Television,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Working part time (8-29 hours a week),L7: Intermediate occupations,L7 Intermediate occupations,"£25,000 to £29,999 per year","£20,000 to £24,999 per year","Yes, I did",Wrexham,Wrexham
1827,.718108037,26-Nov-2025 10:35:53.72,26-Nov-2025 10:52:13.39,1,Fairly interested,Fairly interested,Fairly interested,10 – Absolutely certain to vote,Welsh Labour,,,,1,9,10 – Very strongly,0 – Not at all,68,Male,C2,City & Guilds certificate,Television,English / Welsh / Scottish / Northern Irish / British,"No, I do not regard myself as belonging to any particular religion.",Retired,L11: Lower technical occupations,L10 and L11 Lower supervisory and technical occupations,Prefer not to answer,Prefer not to answer,"Yes, I did",Alyn and Deeside,Flintshire
